0.31362,0.56214,0.78698,0.92901,0.99409,0.22486,0.49706,0.75148,0.92308,1,0.1361,0.4142,0.69231,0.88758,0.98818,0.047335,0.31953,0.60948,0.83434,0.94676,0,0.24261,0.51481,0.75148,0.89942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5716,0.4284,0.2858,0.4284,0.7142,0.2858,0.1432,0.1432,0.2858,0.5716,0.1432,0.1432,0,0.1432,0.5716,0.2858,0.1432,0.1432,0.1432,0.7142,0.4284,0.2858,0.2858,0.4284
1,0.63637,0.54546,0.63637,1,0.63637,0.36364,0.18182,0.27273,0.72729,0.45454,0.18182,0,0.18182,0.54546,0.54546,0.27273,0.090908,0.27273,0.63637,0.81821,0.54546,0.45454,0.63637,1
0.32674,0.50496,0.70297,0.88119,1,0.20297,0.36635,0.58417,0.79703,0.94555,0.099016,0.23269,0.4307,0.64852,0.84159,0.03466,0.12377,0.30199,0.50496,0.69803,0,0.054471,0.19803,0.37625,0.56932
0.46144,0.30784,0.30784,0.53856,1,0.23072,0.07712,0.07712,0.30784,0.76928,0.15392,0,0,0.23072,0.61536,0.23072,0,0,0.23072,0.61536,0.46144,0.30784,0.30784,0.46144,0.76928
0,0,0.019227,0.06408,0.10256,0.31408,0.33333,0.35896,0.38461,0.39101,0.62819,0.67307,0.70512,0.70512,0.67947,0.85256,0.89101,0.91024,0.90384,0.87179,0.96152,0.98717,1,0.98717,0.95512
0.96969,0.99395,1,0.98182,0.95152,0.81212,0.8303,0.8303,0.81212,0.78789,0.55757,0.55152,0.55152,0.53939,0.53334,0.27877,0.24849,0.23029,0.23029,0.24849,0.072713,0.024229,0,0,0.030305
0.89655,0.64827,0.3655,0.15862,0.034485,0.95172,0.68964,0.3793,0.14482,0.0068855,0.99309,0.73104,0.4069,0.14482,0,1,0.75172,0.43447,0.16551,0.0138,0.97931,0.74481,0.45516,0.19999,0.034485
0.034967,0.0070109,0,0.013993,0.055971,0.13289,0.09792,0.083927,0.083927,0.11889,0.34967,0.3287,0.31471,0.30071,0.31471,0.65036,0.67133,0.67834,0.65737,0.63636,0.94406,0.98604,1,0.97903,0.93708
0.017438,0.09302,0.23838,0.47676,0.74421,0,0.098849,0.26745,0.54651,0.83723,0,0.11629,0.3314,0.62792,0.93025,0.023267,0.15116,0.37791,0.68606,0.97095,0.075582,0.22094,0.44188,0.73838,1
0.94157,0.76623,0.51298,0.23377,0.019476,0.98052,0.80521,0.53897,0.23377,0,1,0.82468,0.55844,0.24677,0.0064832,0.98701,0.81169,0.55844,0.25973,0.03247,0.94805,0.77274,0.53246,0.27272,0.06494
1,0.59983,0.19967,0.19967,0.40017,0.59983,0.19967,0,0,0.19967,0.59983,0.19967,0,0,0.19967,0.59983,0.19967,0,0.19967,0.40017,1,0.59983,0.40017,0.40017,0.7995
0.61488,0.70947,0.83109,0.94595,1,0.37837,0.43243,0.50675,0.60136,0.67568,0.16216,0.17568,0.20944,0.26352,0.34459,0.047279,0.040533,0.047279,0.081066,0.14189,0.013492,0,0,0.020266,0.054053
0.96031,0.84921,0.64286,0.33333,0,0.98412,0.8889,0.68255,0.36506,0,1,0.90475,0.70635,0.38887,0.0079239,0.99208,0.8889,0.69047,0.38094,0.015848,0.9762,0.8651,0.65874,0.35714,0.015848
0.97014,0.99252,1,0.99252,0.97014,0.86567,0.8955,0.90299,0.8955,0.86567,0.65671,0.68658,0.69403,0.68658,0.66419,0.35074,0.36567,0.37315,0.3806,0.3806,0.0074817,0,0.014932,0.044797,0.082112
0.045713,0.011434,0,0.011434,0.039984,0.19999,0.18285,0.17142,0.18856,0.20572,0.43999,0.46286,0.48,0.49143,0.4857,0.72572,0.78285,0.80571,0.80571,0.77714,0.92571,0.97716,1,0.99429,0.95999
1,0.99392,0.94544,0.87273,0.79999,0.8303,0.78182,0.70303,0.63029,0.56969,0.56363,0.48485,0.39393,0.32727,0.29092,0.29697,0.21213,0.1394,0.090914,0.084863,0.14545,0.078787,0.024254,0,0.012127
0.6373,0.35751,0.12435,0.025908,0.015545,0.71503,0.40932,0.14509,0.025908,0,0.82901,0.48705,0.18654,0.041451,0,0.93782,0.59585,0.26943,0.082903,0.020727,1,0.67875,0.3627,0.15026,0.067358
0,0.11351,0.31893,0.55677,0.76216,0.032426,0.16757,0.41081,0.65946,0.85406,0.10812,0.28648,0.54055,0.76758,0.93515,0.21621,0.41081,0.65407,0.85406,0.98379,0.34054,0.52974,0.74055,0.9027,1
